features,k,silhouette,homogeneity
coverage alpha error diameter density,16,0.29075452699757864,0.3183119339705441
coverage alpha error diameter density,17,0.27612461563626606,0.3038007472644107
coverage alpha error diameter density,18,0.25803399928031007,0.3634977928920748
coverage alpha error diameter density,19,0.2843040848476448,0.3538528363786087
coverage alpha error diameter density,20,0.2806829543312252,0.3655091968472095
coverage alpha error est_apl transitivity,2,0.2730085207453645,0.03880540942508771
coverage alpha error est_apl transitivity,3,0.24802832640472083,0.0733455137579242
coverage alpha error est_apl transitivity,4,0.2882668720563439,0.08503672538980005
coverage alpha error est_apl transitivity,5,0.30772632827023916,0.10611815851099553
coverage alpha error est_apl transitivity,6,0.2518579337241815,0.15555311001009542
coverage alpha error est_apl transitivity,7,0.2695594097422376,0.15110838925760772
coverage alpha error est_apl transitivity,8,0.28112193565035987,0.16442740499418826
coverage alpha error est_apl transitivity,9,0.2685293836912023,0.1634455022920538
coverage alpha error est_apl transitivity,10,0.2523244536920003,0.22487231043646488
coverage alpha error est_apl transitivity,11,0.25862174627569623,0.21736202173879193
coverage alpha error est_apl transitivity,12,0.26232885970056663,0.26097503027422647
coverage alpha error est_apl transitivity,13,0.2480746569710976,0.3072046910826303
coverage alpha error est_apl transitivity,14,0.23713659024389938,0.3262222291557051
coverage alpha error est_apl transitivity,15,0.24444825494745825,0.2879352376227335
coverage alpha error est_apl transitivity,16,0.24199430590888413,0.32310070504271
coverage alpha error est_apl transitivity,17,0.2667962838175704,0.3724615382439855
coverage alpha error est_apl transitivity,18,0.2624684758464583,0.4052833061545374
coverage alpha error est_apl transitivity,19,0.24830017917751968,0.39781169026395996
coverage alpha error est_apl transitivity,20,0.2547285684375435,0.3809564600102554
coverage alpha error est_apl density,2,0.5544896556403784,0.020327457324617583
coverage alpha error est_apl density,3,0.30126678724879563,0.07725042543741133
coverage alpha error est_apl density,4,0.2998146638297709,0.08372948088169666
coverage alpha error est_apl density,5,0.2939271175027656,0.11008777246469185
coverage alpha error est_apl density,6,0.3301818333016203,0.12089816279397818
coverage alpha error est_apl density,7,0.2750290474796153,0.168971955707752
coverage alpha error est_apl density,8,0.28713964387941865,0.17378353321583914
coverage alpha error est_apl density,9,0.297052434472544,0.18696971095652057
coverage alpha error est_apl density,10,0.28951356721449506,0.23017671786657548
coverage alpha error est_apl density,11,0.27458096461941284,0.24897022378990918
coverage alpha error est_apl density,12,0.2840808808790676,0.2558473495681039
coverage alpha error est_apl density,13,0.28046895829374047,0.2757543648369976
coverage alpha error est_apl density,14,0.2926465230735846,0.31011769735492617
coverage alpha error est_apl density,15,0.26176745188681566,0.3197581687805867
coverage alpha error est_apl density,16,0.29209411571222443,0.33473235049807637
coverage alpha error est_apl density,17,0.26499171219152207,0.3764534908169355
coverage alpha error est_apl density,18,0.2931172755754471,0.35585485287862806
coverage alpha error est_apl density,19,0.2843978980460538,0.4125373908960308
coverage alpha error est_apl density,20,0.2739871998412093,0.444248993810282
coverage alpha error transitivity density,2,0.47017169572103024,0.029124091539946523
coverage alpha error transitivity density,3,0.46181606024865735,0.04027527542980993
coverage alpha error transitivity density,4,0.25955296096137764,0.0693674327199444
coverage alpha error transitivity density,5,0.26866801056005213,0.11395722101076725
coverage alpha error transitivity density,6,0.28351833200529597,0.12223677927567377
coverage alpha error transitivity density,7,0.29759124088533007,0.15585309454760446
coverage alpha error transitivity density,8,0.29143629566385887,0.157363958268602
coverage alpha error transitivity density,9,0.28528362870317847,0.1832896690819518
coverage alpha error transitivity density,10,0.28619731495769213,0.17747160493995695
coverage alpha error transitivity density,11,0.298932131285978,0.19945991463966153
coverage alpha error transitivity density,12,0.31254112524701383,0.2474525593432433
coverage alpha error transitivity density,13,0.29803794057266253,0.2313406220303747
coverage alpha error transitivity density,14,0.2755272231583703,0.27577286698284315
coverage alpha error transitivity density,15,0.29632978945805916,0.26820137133310507
coverage alpha error transitivity density,16,0.2924539597172749,0.32822767683080994
coverage alpha error transitivity density,17,0.29635926497875553,0.3011355186197417
coverage alpha error transitivity density,18,0.2773888567819205,0.37516913585248934
coverage alpha error transitivity density,19,0.2969070620489274,0.34673333194420297
coverage alpha error transitivity density,20,0.30525834425706305,0.32719037255942807
coverage alpha diameter est_apl transitivity,2,0.2801418983742261,0.04254705003548854
coverage alpha diameter est_apl transitivity,3,0.3152831293877732,0.057748202459178534
coverage alpha diameter est_apl transitivity,4,0.33570032280360024,0.07797569009455708
coverage alpha diameter est_apl transitivity,5,0.2918041236440409,0.1299286696511459
coverage alpha diameter est_apl transitivity,6,0.29701119071875737,0.14741779413770975
coverage alpha diameter est_apl transitivity,7,0.29527666672085673,0.1643922932001803
coverage alpha diameter est_apl transitivity,8,0.2911158961667045,0.1697342021367914
coverage alpha diameter est_apl transitivity,9,0.28779223886080696,0.21000318082251954
coverage alpha diameter est_apl transitivity,10,0.2722351256242488,0.2300927100830145
coverage alpha diameter est_apl transitivity,11,0.2607031917737315,0.24283945624748438
coverage alpha diameter est_apl transitivity,12,0.26132805719113383,0.25785519101270515
coverage alpha diameter est_apl transitivity,13,0.2630798061473271,0.295362056861294
coverage alpha diameter est_apl transitivity,14,0.29392819755125754,0.33628746417606736
coverage alpha diameter est_apl transitivity,15,0.2523685051012415,0.35450882492975544
coverage alpha diameter est_apl transitivity,16,0.27740085227285566,0.3503949122576295
coverage alpha diameter est_apl transitivity,17,0.26084346694829297,0.3479939164792637
coverage alpha diameter est_apl transitivity,18,0.2766501851173809,0.37955880637702266
coverage alpha diameter est_apl transitivity,19,0.28363252760562646,0.3764995902199459
coverage alpha diameter est_apl transitivity,20,0.270617884044432,0.41791695657825406
coverage alpha diameter est_apl density,2,0.2956250215583879,0.040807242750132526
coverage alpha diameter est_apl density,3,0.3309549965167182,0.06221137016502219
coverage alpha diameter est_apl density,4,0.3546009391834374,0.07900786516942113
coverage alpha diameter est_apl density,5,0.30349762248681833,0.13216974951870214
coverage alpha diameter est_apl density,6,0.31181916839061224,0.16039041785341704
coverage alpha diameter est_apl density,7,0.32079845174745636,0.16693908804082885
coverage alpha diameter est_apl density,8,0.2883165763450859,0.19576383865725147
coverage alpha diameter est_apl density,9,0.26605201363206016,0.2446060486742674
coverage alpha diameter est_apl density,10,0.2538712734765895,0.23592437184120735
coverage alpha diameter est_apl density,11,0.273351238772702,0.24773200712043264
coverage alpha diameter est_apl density,12,0.25378489991016057,0.27791331818760956
coverage alpha diameter est_apl density,13,0.24683970213093953,0.30116942682882597
coverage alpha diameter est_apl density,14,0.23532712764340494,0.30360027657260324
coverage alpha diameter est_apl density,15,0.26861457642442,0.301891407344478
coverage alpha diameter est_apl density,16,0.26407532796075395,0.3359793548267886
coverage alpha diameter est_apl density,17,0.26638469227704425,0.3405206812189331
coverage alpha diameter est_apl density,18,0.2686214238333821,0.3864678020093773
coverage alpha diameter est_apl density,19,0.2618449455160523,0.3816623630636649
coverage alpha diameter est_apl density,20,0.27204463525231537,0.43924287242384363
coverage alpha diameter transitivity density,2,0.46924217010200864,0.029124091539946523
coverage alpha diameter transitivity density,3,0.32675830265487754,0.07640707231473308
coverage alpha diameter transitivity density,4,0.3574528602741329,0.09019127171904538
coverage alpha diameter transitivity density,5,0.28480016684145587,0.0940798846545191
coverage alpha diameter transitivity density,6,0.31101131222115824,0.1079784464944929
coverage alpha diameter transitivity density,7,0.32159834002977766,0.11917267707127462
coverage alpha diameter transitivity density,8,0.3456199039912071,0.17589923166741303
coverage alpha diameter transitivity density,9,0.30751023047195813,0.1464017341097649
coverage alpha diameter transitivity density,10,0.3101891363584166,0.2166621654450451
coverage alpha diameter transitivity density,11,0.3393678434264543,0.25997238266611117
coverage alpha diameter transitivity density,12,0.3331954769311405,0.23992999051665517
coverage alpha diameter transitivity density,13,0.3380602272109373,0.29018227015804116
coverage alpha diameter transitivity density,14,0.35546278410381377,0.2866833972513804
coverage alpha diameter transitivity density,15,0.34163398818972907,0.29418691137848857
coverage alpha diameter transitivity density,16,0.33092308189898323,0.3319990948048347
coverage alpha diameter transitivity density,17,0.32692633278103533,0.3459080205265523
coverage alpha diameter transitivity density,18,0.33428653165480327,0.35023184172407534
coverage alpha diameter transitivity density,19,0.33923118115199213,0.3518629760582252
coverage alpha diameter transitivity density,20,0.3357889665908793,0.37336498685665276
coverage alpha est_apl transitivity density,2,0.4625859735583393,0.02995437471599089
coverage alpha est_apl transitivity density,3,0.313866221964851,0.06234736014673569
coverage alpha est_apl transitivity density,4,0.3483672827973283,0.0784777448211496
coverage alpha est_apl transitivity density,5,0.3383127442785869,0.09572617127038849
coverage alpha est_apl transitivity density,6,0.3203097090671813,0.1496870879832469
coverage alpha est_apl transitivity density,7,0.33136437473485275,0.15934599279218092
coverage alpha est_apl transitivity density,8,0.317057809138979,0.19669489147756797
coverage alpha est_apl transitivity density,9,0.31429877997430067,0.23676902789048251
coverage alpha est_apl transitivity density,10,0.31528994241314395,0.24232700780389532
coverage alpha est_apl transitivity density,11,0.29078801504539126,0.2548876351756981
coverage alpha est_apl transitivity density,12,0.29978638983162637,0.26316471617132287
coverage alpha est_apl transitivity density,13,0.3097716179063205,0.2796121879494843
coverage alpha est_apl transitivity density,14,0.28401323552098956,0.30698350153057047
coverage alpha est_apl transitivity density,15,0.2931144649798485,0.3063373092321646
coverage alpha est_apl transitivity density,16,0.2919227749391149,0.3124424660367099
coverage alpha est_apl transitivity density,17,0.2732953362006437,0.3529699429965678
coverage alpha est_apl transitivity density,18,0.29537978299958584,0.35058986557561644
coverage alpha est_apl transitivity density,19,0.27940705642246433,0.3549691694038578
coverage alpha est_apl transitivity density,20,0.25898015949489506,0.37395891849920637
coverage error diameter est_apl transitivity,2,0.2347407701374586,0.03414358603730023
coverage error diameter est_apl transitivity,3,0.2814150852193685,0.06881774668577244
coverage error diameter est_apl transitivity,4,0.3078707931267527,0.07604727173541762
coverage error diameter est_apl transitivity,5,0.3121896374147153,0.09664131661620663
coverage error diameter est_apl transitivity,6,0.265790520864785,0.148850260096196
coverage error diameter est_apl transitivity,7,0.2667668463058614,0.16952467598092294
coverage error diameter est_apl transitivity,8,0.2626018759818386,0.17498014128155762
coverage error diameter est_apl transitivity,9,0.26140047318064846,0.19277144799217463
coverage error diameter est_apl transitivity,10,0.25196461953842403,0.22774670151935028
coverage error diameter est_apl transitivity,11,0.2582905717600198,0.2507307898955621
coverage error diameter est_apl transitivity,12,0.23782365316019863,0.2278260708863252
coverage error diameter est_apl transitivity,13,0.22780513219575949,0.2717986957348116
coverage error diameter est_apl transitivity,14,0.24060747814975142,0.28770920378485015
coverage error diameter est_apl transitivity,15,0.24779007804333042,0.29579295902800246
coverage error diameter est_apl transitivity,16,0.23967344971549237,0.3055614449101761
coverage error diameter est_apl transitivity,17,0.2206773590631791,0.33903489711888096
coverage error diameter est_apl transitivity,18,0.2241713941862995,0.3610393803004943
coverage error diameter est_apl transitivity,19,0.21922682112354733,0.34199126609173514
coverage error diameter est_apl transitivity,20,0.22868088548860285,0.3852542550339204
coverage error diameter est_apl density,2,0.2788058651365504,0.04930456527314219
coverage error diameter est_apl density,3,0.3256936453066245,0.08010351123129247
coverage error diameter est_apl density,4,0.33237560561242113,0.10567067772963262
coverage error diameter est_apl density,5,0.3370807967764823,0.1056737024685624
coverage error diameter est_apl density,6,0.35258793059679583,0.1192117049667016
coverage error diameter est_apl density,7,0.28482459012551675,0.1520477542150289
coverage error diameter est_apl density,8,0.28959029553178456,0.1785990691164164
coverage error diameter est_apl density,9,0.2737322876832352,0.20602270905164738
coverage error diameter est_apl density,10,0.2934928972218871,0.21875065164447208
coverage error diameter est_apl density,11,0.2907406030849307,0.2341214540635494
coverage error diameter est_apl density,12,0.2705181069071962,0.24748615089605774
coverage error diameter est_apl density,13,0.27265797341310255,0.2913982081255277
coverage error diameter est_apl density,14,0.28209533563365247,0.30176212442902034
coverage error diameter est_apl density,15,0.2727327264323979,0.31966191125573784
coverage error diameter est_apl density,16,0.26558693607193395,0.3428967691996337
coverage error diameter est_apl density,17,0.27166000747459434,0.3338499699419017
coverage error diameter est_apl density,18,0.2748434282290831,0.37953043646329143
coverage error diameter est_apl density,19,0.27823629754139606,0.38300456672346245
coverage error diameter est_apl density,20,0.28410884320189955,0.40662004727152945
coverage error diameter transitivity density,2,0.4527239529754688,0.029124091539946523
coverage error diameter transitivity density,3,0.4472843974372184,0.04027527542980993
coverage error diameter transitivity density,4,0.285375220205901,0.07955544882974482
coverage error diameter transitivity density,5,0.3116675113738763,0.10059270784849927
coverage error diameter transitivity density,6,0.32531550202585846,0.11305284987330495
coverage error diameter transitivity density,7,0.2915169766373817,0.13768060586656142
coverage error diameter transitivity density,8,0.33125710872112285,0.14910132177263258
coverage error diameter transitivity density,9,0.30594021981989455,0.18010741570124347
coverage error diameter transitivity density,10,0.30289054448752883,0.18941429529900666
coverage error diameter transitivity density,11,0.2909772348536214,0.20744229614999812
coverage error diameter transitivity density,12,0.2909621876048272,0.21539572608558577
coverage error diameter transitivity density,13,0.3050754090228361,0.2412198438437197
coverage error diameter transitivity density,14,0.29295087475381804,0.23729496160175778
coverage error diameter transitivity density,15,0.3181329422510034,0.24514040711551408
coverage error diameter transitivity density,16,0.2924532535333944,0.2849003254374748
coverage error diameter transitivity density,17,0.2928845376704738,0.2805326521809878
coverage error diameter transitivity density,18,0.2905627594954518,0.32405106712151444
coverage error diameter transitivity density,19,0.28548354390908104,0.31427242281636236
coverage error diameter transitivity density,20,0.2936393623187573,0.34319215555542826
coverage error est_apl transitivity density,2,0.4472645690135895,0.03108406354576486
coverage error est_apl transitivity density,3,0.41196167914211723,0.044503583068902994
coverage error est_apl transitivity density,4,0.2919612510862795,0.08538344801815831
coverage error est_apl transitivity density,5,0.3036090516722281,0.10753297824876792
coverage error est_apl transitivity density,6,0.3209165242315053,0.10835044232603029
coverage error est_apl transitivity density,7,0.3143299153358247,0.1145522277832213
coverage error est_apl transitivity density,8,0.317649764058544,0.16960881412425002
coverage error est_apl transitivity density,9,0.3262328886489403,0.1910509765163949
coverage error est_apl transitivity density,10,0.3100360892415624,0.19697629512130904
coverage error est_apl transitivity density,11,0.33418932052096645,0.21602090375382474
coverage error est_apl transitivity density,12,0.33749520326866417,0.24821191949694366
coverage error est_apl transitivity density,13,0.31571161265102504,0.2580632940956409
coverage error est_apl transitivity density,14,0.28262648973517657,0.2823767944059735
coverage error est_apl transitivity density,15,0.2807485503532004,0.3090536923376503
coverage error est_apl transitivity density,16,0.30071450279169976,0.30977330278280507
coverage error est_apl transitivity density,17,0.2978696223841831,0.3372693942265616
coverage error est_apl transitivity density,18,0.2849389458390932,0.3400973819864114
coverage error est_apl transitivity density,19,0.30826198256723203,0.32757230611035393
coverage error est_apl transitivity density,20,0.30044236821084136,0.3513359727774681
coverage diameter est_apl transitivity density,2,0.46328226655913013,0.0254372407199327
coverage diameter est_apl transitivity density,3,0.33439002858817873,0.054938182796667984
coverage diameter est_apl transitivity density,4,0.3768737547320292,0.07850322854846174
coverage diameter est_apl transitivity density,5,0.38622686251736327,0.09298229156643956
coverage diameter est_apl transitivity density,6,0.3164329598659912,0.15148325443412952
coverage diameter est_apl transitivity density,7,0.32108646269192975,0.1727724107803019
coverage diameter est_apl transitivity density,8,0.2899866093012871,0.18854914854704588
coverage diameter est_apl transitivity density,9,0.30881153195551664,0.21043715805168678
coverage diameter est_apl transitivity density,10,0.3023463019316204,0.2336856552141036
coverage diameter est_apl transitivity density,11,0.28536806380845026,0.24783518460700654
coverage diameter est_apl transitivity density,12,0.3093333270805504,0.25134223089417623
coverage diameter est_apl transitivity density,13,0.31289330845149554,0.2795144730057163
coverage diameter est_apl transitivity density,14,0.28905157859467,0.2974062004648744
coverage diameter est_apl transitivity density,15,0.29934082772986903,0.3226298315453203
coverage diameter est_apl transitivity density,16,0.3038576090363964,0.32930549624643407
coverage diameter est_apl transitivity density,17,0.3009425820854398,0.3198301379466546
coverage diameter est_apl transitivity density,18,0.2882191857048408,0.3318477168222763
coverage diameter est_apl transitivity density,19,0.2906303939023573,0.3578717341036539
coverage diameter est_apl transitivity density,20,0.3002184870103728,0.4111314699001777
alpha error diameter est_apl transitivity,2,0.26304527082682516,0.037035625055235506
alpha error diameter est_apl transitivity,3,0.2771888470224068,0.06213012006102437
alpha error diameter est_apl transitivity,4,0.29115641995226077,0.09475317555795545
alpha error diameter est_apl transitivity,5,0.22689246595988066,0.123691006693865
alpha error diameter est_apl transitivity,6,0.23425476575430124,0.14781646445811308
alpha error diameter est_apl transitivity,7,0.22469890511679647,0.18721367058050337
alpha error diameter est_apl transitivity,8,0.2374136446264898,0.18441937076929502
alpha error diameter est_apl transitivity,9,0.23306619757768343,0.24395592176662578
alpha error diameter est_apl transitivity,10,0.24154304002649124,0.2644875089928467
alpha error diameter est_apl transitivity,11,0.22134474082468839,0.28714122065327646
alpha error diameter est_apl transitivity,12,0.22364562291461432,0.28384271876896816
alpha error diameter est_apl transitivity,13,0.19515683469320272,0.29371086103374217
alpha error diameter est_apl transitivity,14,0.23033901776012672,0.33657944072498536
alpha error diameter est_apl transitivity,15,0.2244660626214794,0.32865000143251183
alpha error diameter est_apl transitivity,16,0.2322714539085742,0.36227297308571693
alpha error diameter est_apl transitivity,17,0.22725763087368311,0.4050780180350187
alpha error diameter est_apl transitivity,18,0.22038198094649492,0.3803978028616592
alpha error diameter est_apl transitivity,19,0.23888354897352942,0.39485076045075307
alpha error diameter est_apl transitivity,20,0.22992169243848398,0.42814421416251947
alpha error diameter est_apl density,2,0.2802023054754142,0.04259330628782385
alpha error diameter est_apl density,3,0.294257844603036,0.06717928074312782
alpha error diameter est_apl density,4,0.25949514909498106,0.12544640192859355
alpha error diameter est_apl density,5,0.23993380521039448,0.14186944628205828
alpha error diameter est_apl density,6,0.24723653809987486,0.14745819786995848
alpha error diameter est_apl density,7,0.24884072034730942,0.18290074329534797
alpha error diameter est_apl density,8,0.25982893962585524,0.19099637126989424
alpha error diameter est_apl density,9,0.2626803781853674,0.23472709491767085
alpha error diameter est_apl density,10,0.2530801845090935,0.25901776486554207
alpha error diameter est_apl density,11,0.2414624396775564,0.25812389328317753
alpha error diameter est_apl density,12,0.24005172548335427,0.28513988113900907
alpha error diameter est_apl density,13,0.23834703995526835,0.31961415091816187
alpha error diameter est_apl density,14,0.24033716901861737,0.33435153886333213
alpha error diameter est_apl density,15,0.23531350116787192,0.32465344937521606
alpha error diameter est_apl density,16,0.24598811039447682,0.3565933581000727
alpha error diameter est_apl density,17,0.24044328540183377,0.37868666914868643
alpha error diameter est_apl density,18,0.23745147733623348,0.4111928761536429
alpha error diameter est_apl density,19,0.2535604418494698,0.42121436565447096
alpha error diameter est_apl density,20,0.2430605324868623,0.4128554728738325
alpha error diameter transitivity density,2,0.40496955011743146,0.02995437471599089
alpha error diameter transitivity density,3,0.28716537079951454,0.08423620190836827
alpha error diameter transitivity density,4,0.28603669459474423,0.10381778801126323
alpha error diameter transitivity density,5,0.2805262462840395,0.10834802966365431
alpha error diameter transitivity density,6,0.279095780814229,0.13604219257391656
alpha error diameter transitivity density,7,0.27223823394819446,0.16634184528391815
alpha error diameter transitivity density,8,0.25902055232350585,0.18691189873539524
alpha error diameter transitivity density,9,0.2682237021065436,0.20526373449572605
alpha error diameter transitivity density,10,0.2512811179720428,0.21946473628850668
alpha error diameter transitivity density,11,0.2615882670856902,0.24827910104939616
alpha error diameter transitivity density,12,0.273065911724942,0.23480885462226192
alpha error diameter transitivity density,13,0.2606306038596847,0.27073990361624356
alpha error diameter transitivity density,14,0.28370152651680836,0.31532955736786045
alpha error diameter transitivity density,15,0.2785379635358083,0.3114643602752907
alpha error diameter transitivity density,16,0.27886426002255615,0.33334500740061607
alpha error diameter transitivity density,17,0.2654714984102486,0.31292540172885325
alpha error diameter transitivity density,18,0.24251298711140395,0.3575897956649797
alpha error diameter transitivity density,19,0.26874423733627123,0.3640218995406728
alpha error diameter transitivity density,20,0.25100320620422556,0.33091871325929484
alpha error est_apl transitivity density,2,0.3961778156776855,0.03108406354576486
alpha error est_apl transitivity density,3,0.29963412063771205,0.07238487635794189
alpha error est_apl transitivity density,4,0.3044156482828371,0.10006263965637216
alpha error est_apl transitivity density,5,0.29804792840844807,0.11189564348315786
alpha error est_apl transitivity density,6,0.2586287624492583,0.13913891825285687
alpha error est_apl transitivity density,7,0.2638088490795009,0.1466758897332206
alpha error est_apl transitivity density,8,0.27036250531917166,0.14661855605593108
alpha error est_apl transitivity density,9,0.24226953675430127,0.19933921246224262
alpha error est_apl transitivity density,10,0.27049514149278653,0.2367026594725597
alpha error est_apl transitivity density,11,0.2483475238519668,0.2714381055159525
alpha error est_apl transitivity density,12,0.2517593154737336,0.29784035011146465
alpha error est_apl transitivity density,13,0.2546268317448724,0.3186670016244007
alpha error est_apl transitivity density,14,0.2550400662593262,0.3496809550745574
alpha error est_apl transitivity density,15,0.22876010625326354,0.3679954993886025
alpha error est_apl transitivity density,16,0.25731626175212974,0.39426689324906683
alpha error est_apl transitivity density,17,0.262594291812809,0.393268194023493
alpha error est_apl transitivity density,18,0.24910761208995047,0.417331519428738
alpha error est_apl transitivity density,19,0.25743815717925866,0.4312534952459492
alpha error est_apl transitivity density,20,0.25728771167697234,0.37504683326980487
alpha diameter est_apl transitivity density,2,0.3969347055113948,0.03108406354576486
alpha diameter est_apl transitivity density,3,0.3463531343490986,0.07897290283805491
alpha diameter est_apl transitivity density,4,0.2826730982298375,0.1254572242544808
alpha diameter est_apl transitivity density,5,0.28397920990845527,0.14201291325686405
alpha diameter est_apl transitivity density,6,0.3013132691855654,0.14476809247671396
alpha diameter est_apl transitivity density,7,0.2873507756117204,0.1581086163472573
alpha diameter est_apl transitivity density,8,0.2782961112886066,0.2007163126885355
alpha diameter est_apl transitivity density,9,0.27517980619439936,0.22903751852810977
alpha diameter est_apl transitivity density,10,0.2654440897361123,0.2582092655279251
alpha diameter est_apl transitivity density,11,0.2553341339647332,0.2608911620461409
alpha diameter est_apl transitivity density,12,0.2626242497290179,0.29310237527903277
alpha diameter est_apl transitivity density,13,0.2963264438503222,0.3084788290498621
alpha diameter est_apl transitivity density,14,0.29161712059659156,0.32517033811488427
alpha diameter est_apl transitivity density,15,0.26807324083793715,0.34472714771782054
alpha diameter est_apl transitivity density,16,0.26593235233375007,0.3450113267244346
alpha diameter est_apl transitivity density,17,0.2735746285856857,0.3497486046061326
alpha diameter est_apl transitivity density,18,0.2807469401269811,0.4130737405741943
alpha diameter est_apl transitivity density,19,0.26945900539602025,0.38683763376500563
alpha diameter est_apl transitivity density,20,0.2735328750799811,0.4172585710483672
error diameter est_apl transitivity density,2,0.40376882908272477,0.028628473076029264
error diameter est_apl transitivity density,3,0.3168819300784716,0.06661449458850825
error diameter est_apl transitivity density,4,0.3154938342933588,0.08644851458202922
error diameter est_apl transitivity density,5,0.23633470260696568,0.126955791125876
error diameter est_apl transitivity density,6,0.255424528800223,0.16475682095262367
error diameter est_apl transitivity density,7,0.2673761541166746,0.17327711149633204
error diameter est_apl transitivity density,8,0.2696533814030213,0.19313886150788304
error diameter est_apl transitivity density,9,0.25797621130353243,0.2003389237909408
error diameter est_apl transitivity density,10,0.2507483244945708,0.20934446670658433
error diameter est_apl transitivity density,11,0.23658759866599752,0.2523095619940743
error diameter est_apl transitivity density,12,0.241947821654092,0.2789343123262979
error diameter est_apl transitivity density,13,0.24900558432270248,0.2774509339453611
error diameter est_apl transitivity density,14,0.252939542665155,0.31080372498764175
error diameter est_apl transitivity density,15,0.24381136525635555,0.3006460567315056
error diameter est_apl transitivity density,16,0.26543823962779894,0.29615453867835523
error diameter est_apl transitivity density,17,0.2545857721620913,0.335094513488946
error diameter est_apl transitivity density,18,0.2533348320043591,0.3776673837783796
error diameter est_apl transitivity density,19,0.2647564630668999,0.3995411557804204
error diameter est_apl transitivity density,20,0.27356771685431275,0.38474099879939094
coverage alpha error diameter est_apl transitivity,2,0.23592235108322826,0.037035625055235506
coverage alpha error diameter est_apl transitivity,3,0.26185711360044384,0.057426143055129435
coverage alpha error diameter est_apl transitivity,4,0.27712407480629236,0.07883074148782565
coverage alpha error diameter est_apl transitivity,5,0.291685113001917,0.115420966983315
coverage alpha error diameter est_apl transitivity,6,0.237719470697343,0.1504993831411641
coverage alpha error diameter est_apl transitivity,7,0.24722553436045736,0.17208527835469858
coverage alpha error diameter est_apl transitivity,8,0.24606332077492465,0.21966086022369394
coverage alpha error diameter est_apl transitivity,9,0.231796833155424,0.20149208207186223
coverage alpha error diameter est_apl transitivity,10,0.24313285666993145,0.22941087692774517
coverage alpha error diameter est_apl transitivity,11,0.22151139733949562,0.23563339662668753
coverage alpha error diameter est_apl transitivity,12,0.23431573217857507,0.2705139537266689
coverage alpha error diameter est_apl transitivity,13,0.20880711281690728,0.2995560237432573
coverage alpha error diameter est_apl transitivity,14,0.21800393668465573,0.29842657864327293
coverage alpha error diameter est_apl transitivity,15,0.21420628267806194,0.326182993721888
coverage alpha error diameter est_apl transitivity,16,0.23241617932727898,0.35190223145702426
coverage alpha error diameter est_apl transitivity,17,0.21890823753479324,0.37726850512326804
coverage alpha error diameter est_apl transitivity,18,0.21676657030886937,0.38300611557856507
coverage alpha error diameter est_apl transitivity,19,0.22194668755842423,0.37115837299617194
coverage alpha error diameter est_apl transitivity,20,0.23062831211449264,0.3846786551948548
coverage alpha error diameter est_apl density,2,0.24877212436411747,0.040807242750132526
coverage alpha error diameter est_apl density,3,0.2867901385615725,0.07784835537458776
coverage alpha error diameter est_apl density,4,0.303224546530716,0.1241042521325069
coverage alpha error diameter est_apl density,5,0.28018703715493387,0.1198974002595112
coverage alpha error diameter est_apl density,6,0.22757921056280814,0.14514743464544724
coverage alpha error diameter est_apl density,7,0.253542632857692,0.16287437687656378
coverage alpha error diameter est_apl density,8,0.2620716002570566,0.1729919684683758
coverage alpha error diameter est_apl density,9,0.2581512482773913,0.21046573021594372
coverage alpha error diameter est_apl density,10,0.26183615790477743,0.24607040353887943
coverage alpha error diameter est_apl density,11,0.22527858922031047,0.26696381826243665
coverage alpha error diameter est_apl density,12,0.25910478347902766,0.2923264250608946
coverage alpha error diameter est_apl density,13,0.25352884718113855,0.28380778011739555
coverage alpha error diameter est_apl density,14,0.224256542788892,0.29524278164535855
coverage alpha error diameter est_apl density,15,0.24168019290000203,0.3298260886841896
coverage alpha error diameter est_apl density,16,0.22925167878146266,0.33332052134148543
coverage alpha error diameter est_apl density,17,0.21527026710865663,0.37512523895508476
coverage alpha error diameter est_apl density,18,0.24018491772910708,0.37582347520078024
coverage alpha error diameter est_apl density,19,0.21745061440451688,0.40270354942407127
coverage alpha error diameter est_apl density,20,0.22568979901785252,0.40917395516047067
coverage alpha error diameter transitivity density,2,0.41263439829113685,0.029124091539946523
coverage alpha error diameter transitivity density,3,0.2568483011874215,0.08279036196700447
coverage alpha error diameter transitivity density,4,0.2746826640460203,0.0916241998462355
coverage alpha error diameter transitivity density,5,0.27670870570112216,0.1126516258904943
coverage alpha error diameter transitivity density,6,0.2705428399018994,0.1171588182980876
coverage alpha error diameter transitivity density,7,0.26393086013982336,0.15149684028110735
coverage alpha error diameter transitivity density,8,0.2546791853006662,0.15860772148244026
coverage alpha error diameter transitivity density,9,0.27137055613337896,0.20094076379934472
coverage alpha error diameter transitivity density,10,0.247246619118359,0.19769828087485747
coverage alpha error diameter transitivity density,11,0.26022762906563757,0.21638849154481038
coverage alpha error diameter transitivity density,12,0.26818886820764504,0.22612644365164003
coverage alpha error diameter transitivity density,13,0.25861243083758495,0.23728967989376368
coverage alpha error diameter transitivity density,14,0.2650421641611709,0.2698434664014847
coverage alpha error diameter transitivity density,15,0.2738824448129363,0.2845212861049918
coverage alpha error diameter transitivity density,16,0.30077089770049165,0.33879357162350326
coverage alpha error diameter transitivity density,17,0.3022539083080693,0.3067186026276402
